num_sorteo;fecha_sorteo;num_1;num_2;num_3;num_4;num_5;num_6;sum_num;promedio;minimo;maximo;rango;desviacion_estandar;mediana;dia_semana;mes_sorteo;año_sorteo
868;12/08/2009;4;6;9;21;29;44;113;18,83333333;4;44;40;15,63862739;15;12;8;2009
869;15/08/2009;3;4;5;18;25;44;99;16,5;3;44;41;16,13381542;11,5;15;8;2009
870;19/08/2009;3;9;12;36;38;44;142;23,66666667;3;44;41;17,60303004;24;19;8;2009
871;22/08/2009;2;10;13;17;32;38;112;18,66666667;2;38;36;13,70644617;15;22;8;2009
872;26/08/2009;8;16;27;28;33;35;147;24,5;8;35;27;10,44509454;27,5;26;8;2009
873;29/08/2009;13;27;31;32;42;43;188;31,33333333;13;43;30;11,00302989;31,5;29;8;2009
874;2/09/2009;1;10;16;18;25;45;115;19,16666667;1;45;44;15,01221725;17;2;9;2009
875;5/09/2009;1;9;12;13;22;33;90;15;1;33;32;11,11755369;12,5;5;9;2009
876;9/09/2009;7;14;15;17;32;40;125;20,83333333;7;40;33;12,48065169;16;9;9;2009
877;12/09/2009;15;22;23;25;27;45;157;26,16666667;15;45;30;10,0879466;24;12;9;2009
878;16/09/2009;4;8;14;18;28;41;113;18,83333333;4;41;37;13,68819443;16;16;9;2009
879;19/09/2009;5;19;22;26;32;36;140;23,33333333;5;36;31;10,94836365;24;19;9;2009
880;23/09/2009;2;12;16;18;30;34;112;18,66666667;2;34;32;11,77568116;17;23;9;2009
881;26/09/2009;13;16;22;24;37;40;152;25,33333333;13;40;27;10,98483804;23;26;9;2009
882;30/09/2009;2;6;7;11;23;24;73;12,16666667;2;24;22;9,23940835;9;30;9;2009
883;3/10/2009;13;14;17;20;40;42;146;24,33333333;13;42;29;13,15548048;18,5;3;10;2009
884;7/10/2009;6;12;29;30;36;40;153;25,5;6;40;34;13,53144486;29,5;7;10;2009
885;10/10/2009;2;15;16;20;23;43;119;19,83333333;2;43;41;13,43750969;18;10;10;2009
886;14/10/2009;9;11;19;20;30;42;131;21,83333333;9;42;33;12,38412963;19,5;14;10;2009
887;17/10/2009;15;18;22;30;40;44;169;28,16666667;15;44;29;11,90658081;26;17;10;2009
888;21/10/2009;5;7;11;20;35;40;118;19,66666667;5;40;35;14,82790163;15,5;21;10;2009
889;24/10/2009;6;10;12;22;30;41;121;20,16666667;6;41;35;13,45238517;17;24;10;2009
890;28/10/2009;5;21;23;29;36;44;158;26,33333333;5;44;39;13,47095641;26;28;10;2009
891;31/10/2009;2;25;28;30;42;44;171;28,5;2;44;42;15,09635718;29;31;10;2009
892;4/11/2009;23;25;27;29;30;38;172;28,66666667;23;38;15;5,240865069;28;4;11;2009
893;7/11/2009;5;11;25;29;30;37;137;22,83333333;5;37;32;12,27056098;27;7;11;2009
894;11/11/2009;5;6;8;24;30;34;107;17,83333333;5;34;29;13,02945381;16;11;11;2009
895;14/11/2009;1;2;33;40;43;44;163;27,16666667;1;44;43;20,25257185;36,5;14;11;2009
896;18/11/2009;9;12;27;35;40;43;166;27,66666667;9;43;34;14,38981121;31;18;11;2009
897;21/11/2009;8;10;24;31;36;39;148;24,66666667;8;39;31;13,1706745;27,5;21;11;2009
898;25/11/2009;5;11;17;24;32;45;134;22,33333333;5;45;40;14,61049851;20,5;25;11;2009
899;28/11/2009;18;23;33;34;43;44;195;32,5;18;44;26;10,44509454;33,5;28;11;2009
900;2/12/2009;2;9;15;22;39;40;127;21,16666667;2;40;38;15,6641842;18,5;2;12;2009
901;5/12/2009;5;7;10;19;26;40;107;17,83333333;5;40;35;13,43750969;14,5;5;12;2009
902;9/12/2009;6;18;23;28;29;36;140;23,33333333;6;36;30;10,42433051;25,5;9;12;2009
903;12/12/2009;2;20;26;32;39;45;164;27,33333333;2;45;43;15,27961605;29;12;12;2009
904;16/12/2009;4;10;17;36;42;43;152;25,33333333;4;43;39;17,10750323;26,5;16;12;2009
905;19/12/2009;7;9;12;14;33;40;115;19,16666667;7;40;33;13,81906895;13;19;12;2009
906;23/12/2009;8;13;16;28;30;37;132;22;8;37;29;11,296017;22;23;12;2009
907;26/12/2009;22;26;30;33;39;40;190;31,66666667;22;40;18;7,118052168;31,5;26;12;2009
908;30/12/2009;3;6;7;38;42;45;141;23,5;3;45;42;20,06738648;22,5;30;12;2009
909;2/01/2010;6;8;16;22;23;28;103;17,16666667;6;28;22;8,773064839;19;2;1;2010
910;6/01/2010;26;33;35;36;40;42;212;35,33333333;26;42;16;5,645056835;35,5;6;1;2010
911;9/01/2010;9;21;25;26;38;41;160;26,66666667;9;41;32;11,67333143;25,5;9;1;2010
912;13/01/2010;13;19;24;39;41;42;178;29,66666667;13;42;29;12,58040805;31,5;13;1;2010
913;16/01/2010;6;14;17;30;35;38;140;23,33333333;6;38;32;12,83225104;23,5;16;1;2010
914;20/01/2010;3;9;15;29;34;37;127;21,16666667;3;37;34;14,09136852;22;20;1;2010
915;23/01/2010;2;4;30;34;35;36;141;23,5;2;36;34;16,02186007;32;23;1;2010
916;27/01/2010;1;11;15;20;30;40;117;19,5;1;40;39;13,8960426;17,5;27;1;2010
917;30/01/2010;8;9;16;18;29;43;123;20,5;8;43;35;13,36787193;17;30;1;2010
918;3/02/2010;2;4;7;10;17;23;63;10,5;2;23;21;8,068457102;8,5;3;2;2010
919;6/02/2010;2;4;17;34;40;44;141;23,5;2;44;42;18,37117307;25,5;6;2;2010
920;10/02/2010;1;7;22;39;41;44;154;25,66666667;1;44;43;18,54364222;30,5;10;2;2010
921;13/02/2010;4;14;17;29;31;37;132;22;4;37;33;12,39354671;23;13;2;2010
922;17/02/2010;2;3;17;22;23;27;94;15,66666667;2;27;25;10,68955877;19,5;17;2;2010
923;20/02/2010;4;10;12;23;30;36;115;19,16666667;4;36;32;12,49666622;17,5;20;2;2010
924;24/02/2010;2;3;22;24;35;39;125;20,83333333;2;39;37;15,58738806;23;24;2;2010
925;27/02/2010;11;15;22;24;25;29;126;21;11;29;18;6,723094526;23;27;2;2010
926;3/03/2010;3;16;19;33;35;44;150;25;3;44;41;15,00666519;26;3;3;2010
927;6/03/2010;10;16;23;26;27;39;141;23,5;10;39;29;9,974968672;24,5;6;3;2010
928;10/03/2010;1;12;19;21;24;39;116;19,33333333;1;39;38;12,65964718;20;10;3;2010
929;13/03/2010;4;12;18;28;33;40;135;22,5;4;40;36;13,56097342;23;13;3;2010
930;17/03/2010;8;9;26;27;35;42;147;24,5;8;42;34;13,69306394;26,5;17;3;2010
931;20/03/2010;3;8;18;33;34;45;141;23,5;3;45;42;16,45296326;25,5;20;3;2010
932;24/03/2010;5;11;14;20;22;43;115;19,16666667;5;43;38;13,19722193;17;24;3;2010
933;27/03/2010;3;5;34;36;40;43;161;26,83333333;3;43;40;17,97127337;35;27;3;2010
934;31/03/2010;1;9;10;14;15;18;67;11,16666667;1;18;17;5,980523946;12;31;3;2010
935;3/04/2010;6;10;21;28;43;44;152;25,33333333;6;44;38;16,09554804;24,5;3;4;2010
936;7/04/2010;8;23;26;27;31;43;158;26,33333333;8;43;35;11,378342;26,5;7;4;2010
937;10/04/2010;3;4;8;18;26;42;101;16,83333333;3;42;39;15,18442184;13;10;4;2010
938;14/04/2010;5;12;18;19;20;45;119;19,83333333;5;45;40;13,55605646;18,5;14;4;2010
939;17/04/2010;11;14;18;21;27;45;136;22,66666667;11;45;34;12,27463509;19,5;17;4;2010
940;21/04/2010;11;28;30;36;40;41;186;31;11;41;30;11,09954954;33;21;4;2010
941;24/04/2010;3;10;11;15;17;24;80;13,33333333;3;24;21;7,118052168;13;24;4;2010
942;28/04/2010;8;11;17;22;28;45;131;21,83333333;8;45;37;13,46724421;19,5;28;4;2010
943;1/05/2010;2;18;22;24;37;39;142;23,66666667;2;39;37;13,54498677;23;1;5;2010
944;5/05/2010;3;4;12;24;40;45;128;21,33333333;3;45;42;18,10708885;18;5;5;2010
945;8/05/2010;7;11;12;23;26;31;110;18,33333333;7;31;24;9,626352719;17,5;8;5;2010
946;12/05/2010;2;24;25;32;34;42;159;26,5;2;42;40;13,6784502;28,5;12;5;2010
947;15/05/2010;4;6;8;23;32;40;113;18,83333333;4;40;36;15,10518675;15,5;15;5;2010
948;19/05/2010;5;7;14;27;31;39;123;20,5;5;39;34;13,85279755;20,5;19;5;2010
949;22/05/2010;4;5;6;8;11;24;58;9,666666667;4;24;20;7,44759469;7;22;5;2010
950;26/05/2010;1;12;13;17;28;36;107;17,83333333;1;36;35;12,44856083;15;26;5;2010
951;29/05/2010;9;10;14;27;28;36;124;20,66666667;9;36;27;11,16542282;20,5;29;5;2010
952;2/06/2010;8;12;24;36;42;45;167;27,83333333;8;45;37;15,62583331;30;2;6;2010
953;5/06/2010;16;25;29;35;37;45;187;31,16666667;16;45;29;10,12752026;32;5;6;2010
954;9/06/2010;4;15;26;28;36;37;146;24,33333333;4;37;33;12,75408431;27;9;6;2010
955;12/06/2010;2;8;10;15;20;40;95;15,83333333;2;40;38;13,33291666;12,5;12;6;2010
956;16/06/2010;8;12;19;29;42;45;155;25,83333333;8;45;37;15,45854672;24;16;6;2010
957;19/06/2010;2;8;10;11;13;44;88;14,66666667;2;44;42;14,8548533;10,5;19;6;2010
958;23/06/2010;27;30;36;38;39;45;215;35,83333333;27;45;18;6,49358658;37;23;6;2010
959;26/06/2010;4;6;18;21;27;33;109;18,16666667;4;33;29;11,44406688;19,5;26;6;2010
960;30/06/2010;3;10;17;19;25;44;118;19,66666667;3;44;41;14,13742079;18;30;6;2010
961;3/07/2010;1;10;22;27;29;34;123;20,5;1;34;33;12,56582667;24,5;3;7;2010
962;7/07/2010;6;14;20;24;37;38;139;23,16666667;6;38;32;12,655697;22;7;7;2010
963;10/07/2010;3;7;11;14;17;23;75;12,5;3;23;20;7,1484264;12,5;10;7;2010
964;14/07/2010;9;18;19;21;29;35;131;21,83333333;9;35;26;9,0866202;20;14;7;2010
965;17/07/2010;8;9;13;14;19;39;102;17;8;39;31;11,47170432;13,5;17;7;2010
966;21/07/2010;17;18;22;23;28;45;153;25,5;17;45;28;10,32956921;22,5;21;7;2010
967;24/07/2010;1;6;8;18;24;34;91;15,16666667;1;34;33;12,46461659;13;24;7;2010
968;28/07/2010;28;29;37;38;39;42;213;35,5;28;42;14;5,683308895;37,5;28;7;2010
969;31/08/2010;15;16;19;32;34;42;158;26,33333333;15;42;27;11,18332091;25,5;31;8;2010
970;4/08/2010;3;6;11;15;22;26;83;13,83333333;3;26;23;8,975893642;13;4;8;2010
971;7/08/2010;4;5;17;30;40;41;137;22,83333333;4;41;37;16,63029364;23,5;7;8;2010
972;11/08/2010;1;2;19;32;37;39;130;21,66666667;1;39;38;17,10750323;25,5;11;8;2010
973;14/08/2010;7;17;21;23;25;29;122;20,33333333;7;29;22;7,659416862;22;14;8;2010
974;18/08/2010;11;15;22;28;30;35;141;23,5;11;35;24;9,224966125;25;18;8;2010
975;21/08/2010;10;22;32;38;43;45;190;31,66666667;10;45;35;13,485795;35;21;8;2010
976;25/08/2010;1;6;8;18;22;40;95;15,83333333;1;40;39;14,17627125;13;25;8;2010
977;28/08/2010;2;7;23;29;36;40;137;22,83333333;2;40;38;15,43264937;26;28;8;2010
978;1/09/2010;5;11;16;18;20;39;109;18,16666667;5;39;34;11,54844867;17;1;9;2010
979;4/09/2010;3;15;22;26;30;35;131;21,83333333;3;35;32;11,47896627;24;4;9;2010
980;8/09/2010;5;14;15;37;39;40;150;25;5;40;35;15,40129865;26;8;9;2010
981;11/09/2010;2;15;17;18;29;38;119;19,83333333;2;38;36;12,38412963;17,5;11;9;2010
982;15/09/2010;9;16;19;23;27;31;125;20,83333333;9;31;22;7,909909397;21;15;9;2010
983;18/09/2010;9;14;20;23;38;45;149;24,83333333;9;45;36;13,96304647;21,5;18;9;2010
984;22/09/2010;15;17;20;22;28;33;135;22,5;15;33;18;6,833739825;21;22;9;2010
985;25/09/2010;13;18;23;25;27;44;150;25;13;44;31;10,60188662;24;25;9;2010
986;29/09/2010;4;10;15;28;34;39;130;21,66666667;4;39;35;14,03804355;21,5;29;9;2010
987;2/10/2010;12;21;22;26;33;44;158;26,33333333;12;44;32;11,03932365;24;2;10;2010
988;6/10/2010;9;18;25;31;35;45;163;27,16666667;9;45;36;12,7501634;28;6;10;2010
989;9/10/2010;14;15;22;30;37;45;163;27,16666667;14;45;31;12,41638702;26;9;10;2010
990;13/10/2010;8;9;16;22;29;44;128;21,33333333;8;44;36;13,64795467;19;13;10;2010
991;16/10/2010;5;19;21;26;36;39;146;24,33333333;5;39;34;12,3881664;23,5;16;10;2010
992;20/10/2010;6;14;16;17;30;32;115;19,16666667;6;32;26;9,968283035;16,5;20;10;2010
993;23/10/2010;7;12;21;25;35;39;139;23,16666667;7;39;32;12,52863387;23;23;10;2010
994;27/10/2010;1;2;4;10;25;40;82;13,66666667;1;40;39;15,65460529;7;27;10;2010
995;30/10/2010;1;7;15;19;35;42;119;19,83333333;1;42;41;15,90492586;17;30;10;2010
996;3/11/2010;7;15;17;19;29;38;125;20,83333333;7;38;31;10,99848474;18;3;11;2010
997;6/11/2010;15;19;22;31;33;42;162;27;15;42;27;10,09950494;26,5;6;11;2010
998;10/11/2010;2;11;18;24;27;36;118;19,66666667;2;36;34;12,07752734;21;10;11;2010
999;13/11/2010;8;16;20;29;32;42;147;24,5;8;42;34;12,22701926;24,5;13;11;2010
1000;17/11/2010;10;17;35;36;38;41;177;29,5;10;41;31;12,75539102;35,5;17;11;2010
1001;20/11/2010;14;19;21;22;32;36;144;24;14;36;22;8,318653737;21,5;20;11;2010
1002;24/11/2010;8;20;25;31;32;37;153;25,5;8;37;29;10,40672859;28;24;11;2010
1003;27/11/2010;3;10;22;24;40;45;144;24;3;45;42;16,35848404;23;27;11;2010
1004;1/12/2010;3;19;20;25;30;33;130;21,66666667;3;33;30;10,65207335;22,5;1;12;2010
1005;4/12/2010;1;4;6;11;32;41;95;15,83333333;1;41;40;16,58211888;8,5;4;12;2010
1006;8/12/2010;9;12;20;24;27;28;120;20;9;28;19;7,924645102;22;8;12;2010
1007;11/12/2010;6;10;20;26;28;36;126;21;6;36;30;11,36661779;23;11;12;2010
1008;15/12/2010;26;28;30;32;33;39;188;31,33333333;26;39;13;4,546060566;31;15;12;2010
1009;18/12/2010;2;6;15;19;27;44;113;18,83333333;2;44;42;15,25013661;17;18;12;2010
1010;22/12/2010;15;17;18;21;25;40;136;22,66666667;15;40;25;9,179687722;19,5;22;12;2010
1011;25/12/2010;1;3;8;12;43;45;112;18,66666667;1;45;44;20,00666556;10;25;12;2010
1012;29/12/2010;5;13;17;31;41;42;149;24,83333333;5;42;37;15,41968439;24;29;12;2010
1013;1/01/2011;7;13;19;27;34;43;143;23,83333333;7;43;36;13,45238517;23;1;1;2011
1014;5/01/2011;4;8;11;15;16;38;92;15,33333333;4;38;34;11,96104789;13;5;1;2011
1015;8/01/2011;7;9;10;32;37;41;136;22,66666667;7;41;34;15,62903281;21;8;1;2011
1016;12/01/2011;13;15;17;27;44;45;161;26,83333333;13;45;32;14,51091543;22;12;1;2011
1017;15/01/2011;3;21;30;33;38;42;167;27,83333333;3;42;39;14,13388364;31,5;15;1;2011
1018;19/01/2011;8;17;34;35;36;40;170;28,33333333;8;40;32;12,75408431;34,5;19;1;2011
1019;22/01/2011;1;4;12;13;14;31;75;12,5;1;31;30;10,48332008;12,5;22;1;2011
1020;26/01/2011;15;17;37;40;41;44;194;32,33333333;15;44;29;12,86338473;38,5;26;1;2011
1021;29/01/2011;4;6;31;35;38;44;158;26,33333333;4;44;40;17,07239487;33;29;1;2011
1022;2/02/2011;16;19;22;26;35;41;159;26,5;16;41;25;9,690201236;24;2;2;2011
1023;5/02/2011;4;6;28;31;33;44;146;24,33333333;4;44;40;15,93319386;29,5;5;2;2011
1024;9/02/2011;23;24;29;34;39;45;194;32,33333333;23;45;22;8,664102185;31,5;9;2;2011
1025;12/02/2011;14;15;27;30;32;39;157;26,16666667;14;39;25;9,867454923;28,5;12;2;2011
1026;16/02/2011;15;16;22;24;25;40;142;23,66666667;15;40;25;9,003702942;23;16;2;2011
1027;19/02/2011;3;5;12;21;37;45;123;20,5;3;45;42;17,27136358;16,5;19;2;2011
1028;23/02/2011;3;16;26;35;37;40;157;26,16666667;3;40;37;14,3306199;30,5;23;2;2011
1029;26/02/2011;5;10;11;24;28;35;113;18,83333333;5;35;30;11,85608142;17,5;26;2;2011
1030;2/03/2011;11;14;16;19;32;43;135;22,5;11;43;32;12,40564388;17,5;2;3;2011
1031;5/03/2011;13;14;19;24;25;29;124;20,66666667;13;29;16;6,408327915;21,5;5;3;2011
1032;9/03/2011;2;3;11;14;24;35;89;14,83333333;2;35;33;12,73446766;12,5;9;3;2011
1033;12/03/2011;9;23;31;34;42;44;183;30,5;9;44;35;13,00384559;32,5;12;3;2011
1034;16/03/2011;7;13;14;18;36;45;133;22,16666667;7;45;38;14,90525634;16;16;3;2011
1035;19/03/2011;4;9;18;33;43;44;151;25,16666667;4;44;40;17,29065258;25,5;19;3;2011
1036;23/03/2011;1;16;25;29;35;44;150;25;1;44;43;15,05988048;27;23;3;2011
1037;26/03/2011;2;29;33;35;40;42;181;30,16666667;2;42;40;14,57966621;34;26;3;2011
1038;30/03/2011;3;15;22;23;24;34;121;20,16666667;3;34;31;10,38107252;22,5;30;3;2011
1039;2/04/2011;17;22;33;36;37;38;183;30,5;17;38;21;8,826097665;34,5;2;4;2011
1040;6/04/2011;7;16;20;31;35;41;150;25;7;41;34;12,82185634;25,5;6;4;2011
1041;9/04/2011;5;11;28;34;39;43;160;26,66666667;5;43;38;15,42292666;31;9;4;2011
1042;13/04/2011;8;9;20;34;37;38;146;24,33333333;8;38;30;13,86602563;27;13;4;2011
1043;16/04/2011;6;9;33;38;40;45;171;28,5;6;45;39;16,74216235;35,5;16;4;2011
1044;20/04/2011;5;13;14;27;37;42;138;23;5;42;37;14,68332387;20,5;20;4;2011
1045;23/04/2011;13;16;17;26;35;44;151;25,16666667;13;44;31;12,25425096;21,5;23;4;2011
1046;27/04/2011;18;20;27;34;36;41;176;29,33333333;18;41;23;9,201449161;30,5;27;4;2011
1047;30/04/2011;3;4;6;13;42;43;111;18,5;3;43;40;18,91824516;9,5;30;4;2011
1048;4/05/2011;1;9;14;16;20;31;91;15,16666667;1;31;30;10,14724922;15;4;5;2011
1049;7/05/2011;6;16;20;21;27;44;134;22,33333333;6;44;38;12,6912043;20,5;7;5;2011
1050;11/05/2011;5;12;28;34;35;42;156;26;5;42;37;14,43606595;31;11;5;2011
1051;14/05/2011;1;8;9;27;35;41;121;20,16666667;1;41;40;16,37579515;18;14;5;2011
1052;18/05/2011;14;15;24;33;40;45;171;28,5;14;45;31;12,94217911;28,5;18;5;2011
1053;21/05/2011;11;17;24;39;41;43;175;29,16666667;11;43;32;13,65894091;31,5;21;5;2011
1054;25/05/2011;3;8;11;13;22;37;94;15,66666667;3;37;34;12,19289411;12;25;5;2011
1055;28/05/2011;20;31;32;38;42;44;207;34,5;20;44;24;8,803408431;35;28;5;2011
1056;1/06/2011;2;13;18;28;30;33;124;20,66666667;2;33;31;11,89397607;23;1;6;2011
1057;4/06/2011;6;24;25;35;36;43;169;28,16666667;6;43;37;13,01409492;30;4;6;2011
1058;8/06/2011;10;17;24;25;27;29;132;22;10;29;19;7,155417528;24,5;8;6;2011
1059;11/06/2011;1;8;9;16;24;39;97;16,16666667;1;39;38;13,64429063;12,5;11;6;2011
1060;15/06/2011;12;15;28;30;39;40;164;27,33333333;12;40;28;11,75868473;29;15;6;2011
1061;18/06/2011;3;4;7;9;27;36;86;14,33333333;3;36;33;13,76468912;8;18;6;2011
1062;22/06/2011;2;17;19;26;32;45;141;23,5;2;45;43;14,59794506;22,5;22;6;2011
1063;25/06/2011;10;12;21;24;36;39;142;23,66666667;10;39;29;11,97775716;22,5;25;6;2011
1064;29/06/2011;15;21;26;29;35;37;163;27,16666667;15;37;22;8,352644292;27,5;29;6;2011
1065;2/07/2011;10;17;20;31;39;41;158;26,33333333;10;41;31;12,58040805;25,5;2;7;2011
1066;6/07/2011;9;11;21;25;29;40;135;22,5;9;40;31;11,58878768;23;6;7;2011
1067;9/07/2011;6;7;24;30;36;39;142;23,66666667;6;39;33;14,26417424;27;9;7;2011
1068;13/07/2011;10;22;33;39;43;45;192;32;10;45;35;13,59411637;36;13;7;2011
1069;16/07/2011;13;20;26;27;28;43;157;26,16666667;13;43;30;9,98832652;26,5;16;7;2011
1070;20/07/2011;2;6;12;16;20;34;90;15;2;34;32;11,36661779;14;20;7;2011
1071;23/07/2011;6;10;19;20;28;37;120;20;6;37;31;11,40175425;19,5;23;7;2011
1072;27/07/2011;3;7;24;28;29;35;126;21;3;35;32;12,94604187;26;27;7;2011
1073;30/07/2011;1;3;5;8;13;36;66;11;1;36;35;12,94604187;6,5;30;7;2011
1074;3/08/2011;2;9;18;31;36;37;133;22,16666667;2;37;35;14,74336009;24,5;3;8;2011
1075;6/08/2011;3;5;23;25;33;43;132;22;3;43;40;15,6332978;24;6;8;2011
1076;10/08/2011;1;2;9;11;12;15;50;8,333333333;1;15;14;5,645056835;10;10;8;2011
1077;13/08/2011;2;11;12;17;24;36;102;17;2;36;34;11,79830496;14,5;13;8;2011
1078;17/08/2011;1;13;18;39;43;44;158;26,33333333;1;44;43;18,10708885;28,5;17;8;2011
1079;20/08/2011;9;15;19;28;31;32;134;22,33333333;9;32;23;9,416297928;23,5;20;8;2011
1080;24/08/2011;2;8;10;17;27;37;101;16,83333333;2;37;35;13,07542224;13,5;24;8;2011
1081;27/08/2011;3;7;17;18;28;29;102;17;3;29;26;10,60188662;17,5;27;8;2011
1082;31/10/2011;11;12;16;20;37;45;141;23,5;11;45;34;14,15273825;18;31;10;2011
1083;3/09/2011;1;5;9;13;27;43;98;16,33333333;1;43;42;15,83245612;11;3;9;2011
1084;7/09/2011;6;22;29;38;39;43;177;29,5;6;43;37;13,80941708;33,5;7;9;2011
1085;10/09/2011;11;17;19;30;34;37;148;24,66666667;11;37;26;10,44349878;24,5;10;9;2011
1086;14/09/2011;2;12;15;31;32;37;129;21,5;2;37;35;13,80941708;23;14;9;2011
1087;17/09/2011;3;11;16;22;28;35;115;19,16666667;3;35;32;11,61751551;19;17;9;2011
1088;21/09/2011;9;16;21;22;33;40;141;23,5;9;40;31;11,29158979;21,5;21;9;2011
1089;24/09/2011;1;3;12;17;24;45;102;17;1;45;44;16,18641406;14,5;24;9;2011
1090;28/09/2011;8;10;11;30;32;35;126;21;8;35;27;12,55388386;20,5;28;9;2011
1091;1/10/2011;3;8;25;29;39;40;144;24;3;40;37;15,51773179;27;1;10;2011
1092;5/10/2011;15;18;25;27;28;39;152;25,33333333;15;39;24;8,453795992;26;5;10;2011
1093;8/10/2011;7;10;15;18;19;42;111;18,5;7;42;35;12,40564388;16,5;8;10;2011
1094;12/10/2011;18;19;30;39;42;43;191;31,83333333;18;43;25;11,30339182;34,5;12;10;2011
1095;15/10/2011;1;15;20;25;26;32;119;19,83333333;1;32;31;10,87044924;22,5;15;10;2011
1096;19/10/2011;7;12;13;20;22;40;114;19;7;40;33;11,66190379;16,5;19;10;2011
1097;22/10/2011;15;19;21;23;25;31;134;22,33333333;15;31;16;5,465040409;22;22;10;2011
1098;26/10/2011;5;16;25;33;35;40;154;25,66666667;5;40;35;13,1706745;29;26;10;2011
1099;29/10/2011;9;14;19;25;32;45;144;24;9;45;36;13,08434179;22;29;10;2011
1100;2/11/2011;3;7;14;17;25;39;105;17,5;3;39;36;13,04990421;15,5;2;11;2011
1101;5/11/2011;10;15;16;19;21;45;126;21;10;45;35;12,34503949;17,5;5;11;2011
1102;9/11/2011;2;8;15;16;30;45;116;19,33333333;2;45;43;15,69288586;15,5;9;11;2011
1103;12/11/2011;10;18;21;32;36;44;161;26,83333333;10;44;34;12,655697;26,5;12;11;2011
1104;16/11/2011;7;23;26;28;39;45;168;28;7;45;38;13,26649916;27;16;11;2011
1105;19/11/2011;2;15;17;20;30;40;124;20,66666667;2;40;38;13,07924565;18,5;19;11;2011
1106;23/11/2011;4;8;16;18;31;41;118;19,66666667;4;41;37;14,00952057;17;23;11;2011
1107;26/11/2011;1;3;8;10;36;42;100;16,66666667;1;42;41;17,70498988;9;26;11;2011
1108;30/11/2011;1;6;7;20;33;37;104;17,33333333;1;37;36;15,10849651;13,5;30;11;2011
1109;3/12/2011;7;22;24;34;35;39;161;26,83333333;7;39;32;11,75443179;29;3;12;2011
1110;7/12/2011;1;6;16;23;38;44;128;21,33333333;1;44;43;17,15420259;19,5;7;12;2011
1111;10/12/2011;13;21;25;26;39;44;168;28;13;44;31;11,52388823;25,5;10;12;2011
1112;14/12/2011;3;4;9;13;30;33;92;15,33333333;3;33;30;13,06394529;11;14;12;2011
1113;17/12/2011;22;26;30;35;38;42;193;32,16666667;22;42;20;7,547626559;32,5;17;12;2011
1114;21/12/2011;7;21;22;31;43;45;169;28,16666667;7;45;38;14,48332374;26,5;21;12;2011
1115;24/12/2011;4;8;20;21;28;36;117;19,5;4;36;32;11,99583261;20,5;24;12;2011
1116;28/12/2011;3;8;12;14;24;42;103;17,16666667;3;42;39;14,03448135;13;28;12;2011
1117;31/12/2011;10;11;15;24;40;44;144;24;10;44;34;14,84587485;19,5;31;12;2011
1118;4/01/2012;10;29;31;36;38;39;183;30,5;10;39;29;10,78424777;33,5;4;1;2012
1119;7/01/2012;6;9;20;22;23;26;106;17,66666667;6;26;20;8,164965809;21;7;1;2012
1120;11/01/2012;7;15;19;34;36;44;155;25,83333333;7;44;37;14,27468622;26,5;11;1;2012
1121;14/01/2012;1;8;15;22;25;39;110;18,33333333;1;39;38;13,4412301;18,5;14;1;2012
1122;18/01/2012;14;20;24;32;36;43;169;28,16666667;14;43;29;10,77806414;28;18;1;2012
1123;21/01/2012;14;17;27;37;42;43;180;30;14;43;29;12,61744824;32;21;1;2012
1124;25/01/2012;7;16;29;33;37;45;167;27,83333333;7;45;38;14,00595112;31;25;1;2012
1125;28/01/2012;13;22;34;38;40;41;188;31,33333333;13;41;28;11,34313302;36;28;1;2012
1126;1/02/2012;6;15;21;35;43;45;165;27,5;6;45;39;15,8965405;28;1;2;2012
1127;4/02/2012;1;4;19;22;34;37;117;19,5;1;37;36;14,86943173;20,5;4;2;2012
1128;8/02/2012;2;15;33;34;40;42;166;27,66666667;2;42;40;15,78184611;33,5;8;2;2012
1129;11/02/2012;1;3;7;8;9;38;66;11;1;38;37;13,57939616;7,5;11;2;2012
1130;15/02/2012;7;8;10;20;21;31;97;16,16666667;7;31;24;9,453394452;15;15;2;2012
1131;18/02/2012;11;12;16;20;41;42;142;23,66666667;11;42;31;14,17979784;18;18;2;2012
1132;22/02/2012;12;19;23;24;31;40;149;24,83333333;12;40;28;9,703951085;23,5;22;2;2012
1133;25/02/2012;3;18;26;27;35;44;153;25,5;3;44;41;14,12444689;26,5;25;2;2012
1134;29/02/2012;9;10;20;25;28;35;127;21,16666667;9;35;26;10,26482667;22,5;29;2;2012
1135;3/03/2012;6;18;19;23;25;26;117;19,5;6;26;20;7,341661937;21;3;3;2012
1136;7/03/2012;2;13;16;30;35;45;141;23,5;2;45;43;15,90911688;23;7;3;2012
1137;10/03/2012;8;22;37;41;42;43;193;32,16666667;8;43;35;14,16215614;39;10;3;2012
1138;14/03/2012;2;6;11;20;26;42;107;17,83333333;2;42;40;14,78400036;15,5;14;3;2012
1139;17/03/2012;9;15;18;19;22;34;117;19,5;9;34;25;8,360621986;18,5;17;3;2012
1140;21/03/2012;6;9;12;19;40;42;128;21,33333333;6;42;36;15,84508336;15,5;21;3;2012
1141;24/03/2012;2;6;7;35;42;45;137;22,83333333;2;45;43;19,87376831;21;24;3;2012
1142;28/03/2012;1;2;8;9;17;35;72;12;1;35;34;12,64911064;8,5;28;3;2012
